"","Observed","Chao1","se.chao1","ACE","se.ACE","Shannon","Simpson","InvSimpson","Fisher"
"X30_16S",144,225.277777777778,24.6442006371593,251.376998947282,11.0550051535987,2.39871415220576,0.702696793002915,3.363569502329,46.5503487204326
"X300_16S",1217,1487.31578947368,39.5759460582565,1490.6476658607,19.316668978365,3.93705216242394,0.954170541010042,21.8200262896211,173.087562275623
"X301_16S",94,284.111111111111,79.0592739340554,265.860684641358,9.67109515092858,2.23223173322794,0.866677191144534,7.50059204861256,15.4081614365606
"X302_16S",1172,1503.84331797235,44.7122416079587,1579.44084837658,21.0494591037028,3.89932313994501,0.951776713858881,20.7368696748213,174.662981827475
"X303_16S",120,242.352941176471,43.433964560005,218.249878598682,8.84873547698189,2.38014185355793,0.768003412724998,4.31040823378418,33.3814379269838
"X304_16S",81,200.25,47.7299169301026,285.600705786545,12.4177550645327,2.94116784893158,0.883564447748693,8.58844210951707,28.4793980455301
"X305_16S",150,324,53.6597661000155,325.008951700634,11.0947960741365,2.26241524769396,0.804209173591124,5.10749159366471,31.6192704632476
"X306_16S",287,424.666666666667,33.8291428356352,425.930684715194,11.4031047434967,2.63369384376692,0.818626996883213,5.51349970952456,58.8067541679298
"X307_16S",402,525.041237113402,25.8983870225498,557.25212647929,12.4439840665609,3.3612991726432,0.765093680182297,4.25701616191527,124.507095069888
"X308_16S",986,1226.78169014085,39.1752846164055,1222.0993132891,17.747733728367,4.28799889402801,0.972159104987214,35.918385509544,143.366563346257
"X309_16S",178,270.5,28.8210479242237,281.782023965834,9.38028294385598,2.99755399507636,0.918907012356286,12.3315224787814,33.8779448471566
"X31_16S",77,151,34.9671073115467,141.676714997602,7.03178055903014,2.84852099286363,0.884232685120117,8.63801670650802,20.9862005507151
"X310_16S",101,201.647058823529,36.8759745715289,237.142315855181,10.1795031416937,2.12481961313593,0.724122284819688,3.62479441061923,24.0973402284879
"X312_16S",1373,1600.85425101215,32.5131781204176,1636.04757312865,19.7724382507678,4.05038320480978,0.954366235993007,21.9135988836413,211.910849489785
"X314_16S",88,142.666666666667,23.2234430621569,137.177464754629,6.13005052054378,1.97905990663308,0.670397442880062,3.03395704432024,21.4615283926301
"X315_16S",564,863.405063291139,55.4270552184963,883.513208172969,16.8563959677447,3.75648142432007,0.940167925612615,16.7134435875557,98.0815571518325
"X316_16S",203,290.6,27.5888925597633,278.553420013311,8.64048279981748,1.45690780759514,0.460031138304077,1.8519586423173,31.071254193466
"X317_16S",1249,1634.81042654028,50.6490825641948,1721.15323499536,22.1641265697282,4.59011591257294,0.978907244437371,47.4096424732547,197.906543315119
"X318_16S",106,159,19.3111588981129,184.731219975582,8.71487092070476,1.80098720514112,0.614265050521245,2.592453707789,24.7302173148782
"X319_16S",290,379.477611940299,22.3828328919767,410.858079658882,11.2327541951746,2.46504985447727,0.806386224020323,5.16492173627648,57.2741917919692
"X32_16S",167,232.166666666667,20.7277466891579,258.560953083916,10.3198422533515,2.56022215058262,0.843350585882439,6.38368171137575,34.2829126720608
"X320_16S",124,205.375,27.8016036014673,230.884844433641,9.63193224570754,1.80115601191985,0.69937404482294,3.32639275744182,24.9505322366909
"X322_16S",1267,1516.8820754717,36.2150603192865,1550.09513832757,19.8751560524274,4.33787440257728,0.971050956912032,34.5434561329471,182.576084503038
"X323_16S",43,77.5,19.270220710983,90.0978877291033,5.89847940907623,3.15265012258164,0.927626886145405,13.8172858225929,21.788562287468
"X324_16S",83,140.4,24.1598713280809,151.580882352941,7.43837635013685,1.90407645635017,0.707216140962809,3.41548882950196,16.8948527966984
"X325_16S",341,569.045454545455,46.9728505435507,558.342444920111,13.9473921187225,3.1377394500601,0.713306317934981,3.48804338064628,119.887188633863
"X328_16S",1460,1785.29831932773,42.9544524452449,1835.58522795907,21.7818994059418,4.56809982519279,0.978770852222384,47.1050468193732,219.950699128657
"X329_16S",151,230.875,25.147928112967,262.474418049112,9.66133108346819,2.49831537273871,0.813963614106322,5.37529255471298,33.8110700812384
"X33_16S",161,236.782608695652,21.786921182186,252.794668519618,8.96853012499978,4.38519693131883,0.960047927027236,25.0299903257014,101.589732919049
"X330_16S",400,515,28.4072739551922,519.078423601052,11.8426427476039,3.80688938777405,0.925200558301108,13.3690837429715,73.9907131002461
"X331_16S",380,499.233333333333,25.7862597536188,514.744077928849,11.4721559205483,2.57567382459648,0.709805391017966,3.44596339507434,83.9590375432169
"X332_16S",991,1312.00617283951,47.2569332387123,1364.48404192034,20.2524161356663,4.41171800004844,0.97123921047977,34.7695601087939,161.708783120984
"X333_16S",377,534,33.0613482486282,546.231260863142,12.8597915621903,2.56028526099028,0.693174830650263,3.25918503400268,87.9549833968157
"X334_16S",240,360.675675675676,33.5151983700413,362.461486102535,10.8310570861527,2.97227460069251,0.912910492136982,11.4824394411884,40.1911217828968
"X336_16S",1842,2116.04904632153,33.8923712888698,2212.00536278958,23.0997743672029,4.41464963831909,0.973887423855296,38.2957236566185,277.686505290608
"X337_16S",1634,1995.86813186813,44.9387575939844,2011.92212915633,22.066527210433,4.16291294573582,0.964574722429298,28.2284308994955,257.267092313396
"X338_16S",171,234.088235294118,20.5333553666151,247.559265218939,8.59735689533943,2.62834055664163,0.826699050868464,5.77030884718928,34.3578429121998
"X339_16S",130,214.285714285714,29.7992405917676,219.222297018733,8.33207059906471,3.38228562763222,0.942707841729079,17.4543956831097,32.696918851785
"X34_16S",67,94.2727272727273,14.5816274104308,101.503033123383,6.20357521119593,2.93758099583573,0.920793613684661,12.625244585945,15.1952581030282
"X340_16S",194,272.122448979592,21.9254046758007,303.357140640914,11.1439459944858,2.31884176973479,0.728346491506701,3.68115989204928,42.194746167711
"X341_16S",2138,2401.16076294278,32.8992513554896,2436.13898153654,23.0781583662925,4.06406355800527,0.938595015577789,16.2853229165269,329.56084724667
"X342_16S",225,279.558139534884,17.241197403356,293.365818293967,8.80333898885185,2.7565240646631,0.859926864097884,7.1391276675551,35.5056479455592
"X343_16S",262,339.019230769231,21.3424168624817,361.276691080983,10.1252416828673,2.01116864185002,0.6569931309123,2.9153935099309,39.4228709330471
"X344_16S",1383,1615.66513761468,34.0699520832892,1651.00816072257,20.1376759449279,4.62585753040219,0.981787278076619,54.9066748071416,190.089903601573
"X345_16S",42,61,11.2872552530516,70.1099095422703,4.37886796468708,2.08791951423016,0.820568993698821,5.57317277885336,8.87743971595626
"X346_16S",827,1010.49032258065,31.0671130565914,1061.13587784257,17.1076123247023,4.37590581015742,0.977708170993265,44.8594863928781,124.063020557053
"X347_16S",744,975.008771929825,40.3379800758995,1001.78630478983,16.8563037971102,4.54433004625052,0.975453396517302,40.7388338148237,130.000546372352
"X348_16S",202,381.558823529412,47.668188750268,407.077818085757,11.9356830911565,3.38319447294693,0.931657827334105,14.6322535704082,54.7647773825197
"X35_16S",117,140.903225806452,10.0935430455435,153.873495344084,6.17215526016782,2.87698755548668,0.825198826207749,5.72078538321765,30.9219682286691
"X350_16S",1032,1243.66666666667,34.7582464267473,1233.97793616724,17.0603769788668,4.62825417640225,0.968009146228654,31.2589344175519,183.943651219983
"X351_16S",108,189.375,27.8014399483662,208.539011101974,8.0855800196276,4.21391415020646,0.973164121885121,37.2635467980296,73.4911780568695
"X352_16S",112,238.176470588235,44.5757839184148,234.06731113498,10.3838388393479,4.21488203474382,0.974807620662633,39.694543600204,69.43150308753
"X353_16S",611,786.138888888889,32.9994890347226,842.520500706707,15.7042382181973,4.28589694864869,0.96519686860413,28.7330467085116,111.229365526124
"X354_16S",168,331.676470588235,44.1465054843981,391.665190251925,12.6466651537005,3.43713954267418,0.844487805864407,6.43036390527736,75.0395599738282
"X355_16S",532,717.329411764706,36.8897352972712,742.160309744728,14.4531399672729,4.4244900801792,0.968941473458585,32.1972775709937,108.547550530104
"X356_16S",68,284.2,108.406336013286,197.528991210809,7.60840005974934,2.35155198102809,0.778038464775692,4.50528511162724,22.58487841057
"X357_16S",1285,1515.32608695652,33.3601541059566,1545.21601219329,19.0621114536422,4.34242533916229,0.966833194664065,30.1506277095837,215.265267697431
"X358_16S",96,211,50.948563274165,175.39453046391,8.16015046099971,3.18893769736406,0.932546249254044,14.8249725025106,24.2581306987417
"X36_16S",127,237.7,33.326297509947,289.987275077447,10.2771029993235,2.81177071428984,0.800036492069491,5.00091246822655,51.5513935481399
"X360_16S",84,127.157894736842,17.9507830781609,152.958023530114,7.28937488399357,1.97385079612272,0.734353651624969,3.76440333592778,17.703456960028
"X362_16S",1462,1683.12385321101,32.7917723481817,1684.87099504848,19.7784471803867,4.41763361505722,0.9616174432773,26.0535015221796,223.313566803695
"X363_16S",169,265.6,31.5565456811309,256.32497221014,8.72564295020918,1.78284579792382,0.641439992931907,2.78893345684839,29.3766532792068
"X365_16S",1326,1604.89655172414,39.826730271972,1617.16004660515,20.142011010572,4.75533782356992,0.978831206213597,47.239347224512,214.600964188287
"X366_16S",173,243.659574468085,20.5224650523881,265.9891523935,9.1664526428047,2.59856823137775,0.66682861107201,3.00145820809402,57.3214795472994
"X367_16S",208,383.090909090909,47.1368525966979,394.706302021403,12.5036932115971,2.24793186804835,0.825364694387567,5.7262189709754,34.1464737458773
"X368_16S",74,184.5,44.7245242657701,191.494565217391,7.60406333150183,4.11753520160581,0.9794887039239,48.7536231884058,88.0407258631205
"X37_16S",87,119.217391304348,13.5874567744393,135.747393672916,6.72322940045324,2.417615219161,0.821442556190775,5.60043859649123,21.9729096148576
"X38_16S",92,157,28.6500655530227,144.467900766788,6.75498929422657,1.98443066200583,0.697526060989721,3.3060699486114,19.424886906229
"X39_16S",133,166.78125,12.9442326637073,190.817762302785,8.07474923400931,2.92074225867859,0.906050205109333,10.6439827906356,26.9052090151319
"X40_16S",395,491.666666666667,23.5616365701912,496.199028112802,11.111647704796,3.0960781963497,0.895586472968802,9.57730313718071,66.4116912191579
"X41_16S",218,309.142857142857,25.8095101758504,326.23405419392,10.7368959186724,2.85512977497155,0.874099530907636,7.94278216125128,44.4955846428359
"X43_16S",268,351.31914893617,23.3113383087775,366.250232273525,10.6243692625345,3.38843108564514,0.928768431759535,14.038719414743,51.7295472701866
"X44_16S",217,314.5,27.2199612809878,350.994305203704,11.4981976480191,3.5464829266006,0.935911725637,15.6034783264087,50.5838372190359
"X45_16S",242,340.347826086957,23.8749411872651,381.947486351556,11.9889026649671,2.9282620883606,0.7930215414076,4.83142065508029,71.3775331374273
"X46_16S",127,180.103448275862,18.7630830123805,195.018212862834,7.69590624734392,2.78587627114064,0.869995934196535,7.69206711974499,31.4525696612494
"X47_16S",109,203.5,55.5764682136531,180.445165937741,6.7765549422091,2.32576899482416,0.870222430658717,7.70549182786931,11.2400025221668
"X48_16S",140,197.441176470588,19.0913577983693,224.25551035503,8.864857325165,2.94890170664058,0.859026713249127,7.09354249338876,37.5494810493349
"X49_16S",405,615.692307692308,44.2634830478929,641.870386760519,14.2085118357907,3.12063031628088,0.904919549188413,10.5174091147466,72.9878541527171
"X50_16S",171,265.885714285714,28.0952056554896,277.083745065323,9.55549205908363,2.55238796660981,0.811696719272649,5.31058193005105,41.0940075952268
"X51_16S",201,290,24.8413194492476,323.303091533643,10.5680255880426,3.26470392893977,0.903214119352,10.3320855614973,53.6129816979271
"X52_16S",288,457.318181818182,36.9691350252332,485.726379098493,12.6481015865745,3.75744304026308,0.905726180014916,10.6073987471625,104.956820876628
"X53_16S",347,464.096774193548,28.1377114404673,470.702016063949,11.2312476759259,3.01289724568065,0.907880095233165,10.8554172144565,61.8286052881247
"X54_16S",285,390.107142857143,26.6085754662281,400.580974954969,10.8596809662538,2.75678786702897,0.794416864658302,4.86421222411026,62.2293837458006
"X55_16S",222,302.294117647059,22.1530681249655,321.984611191197,9.77025130383059,2.69475185867304,0.858892186975804,7.08677980735573,44.1572442029087
"X56_16S",98,180.5,34.9403181299903,186.87017619458,7.98198645498678,2.98116906531046,0.915254273437433,11.8000050334304,20.6133417809776
"X57_16S",91,147.4,21.8663203039826,167.747748223994,7.59047350998322,2.18247448970888,0.785845885341447,4.66953437525306,20.561052686184
"X58_16S",30,41.375,8.07878575780282,44.3658536585366,3.20902544498706,1.43616181564156,0.635143251359468,2.74080170841304,6.79512605433502
"X59_16S",120,192.333333333333,24.42208807311,216.945911022752,9.76956616585087,2.18505207768137,0.613579862506029,2.58785685053901,35.4782668558439
"X60_16S",100,163.066666666667,26.084332092644,170.200420186164,7.92617452691718,2.904841910725,0.9166619229484,11.9993169434523,19.8589842314473
"X61_16S",90,157.105263157895,25.5298021637828,173.336835227815,8.6037311789684,1.7401028222026,0.616225307664096,2.60569552909637,22.5301953190992
"X62_16S",213,247.169491525424,11.3027902354411,268.776687375605,8.30206028026507,2.20597760617617,0.74939366502808,3.99032211261558,37.8866033515503
"X64_16S",173,266.365853658537,26.486889274678,309.221469044071,12.0854543373637,3.45276503312907,0.913865922615137,11.6098068309459,53.6729408428941
"X65_16S",63,109.866666666667,20.5149045218167,152.77805239743,8.64416987260473,3.29820364065186,0.922105263157895,12.8378378378378,32.950979411856
"X67_16S",98,158.272727272727,22.4220784968514,176.486206809802,7.66624774130026,2.48325596268128,0.815452935038463,5.41867192636423,25.1162053411342
"X69_16S",80,97.1052631578947,8.86006744644814,105.489508571429,5.12663633938016,3.57779628677481,0.943593568492299,17.7284748081161,27.3315709197111
"X70_16S",81,222,63.2910396581816,189.251653764954,8.3175431565202,3.38492377226632,0.936909927679158,15.8503543142976,31.078511341558
"X71_16S",21,40.5,14.7209643068468,53.92859375,4.29999130580277,1.72111620110242,0.702754542064042,3.3642229790285,6.91946975093354
"X73_16S",60,72.2142857142857,7.43326594840314,82.1802197063863,5.36457723517584,2.90865379062426,0.911275951983014,11.270901433719,14.6737594019143
"X74_16S",229,283.915254237288,15.9982216982999,316.108571994407,10.0989914785157,2.59243104579873,0.810967884527853,5.29010637955508,45.7857589466104
"X75_16S",128,165.125,13.1455985285356,200.840897308283,9.11833585255263,1.72713167760089,0.469071068759716,1.8834912568504,34.7382216892978
"X76_16S",27,40.125,9.00434594678972,47.6363636363636,3.85652256180236,1.89979496498074,0.629023416085833,2.69558792484695,11.2354933612749
"X77_16S",218,267.763157894737,16.6010483386523,283.37601994644,8.84626781321922,3.17015365154056,0.930733177633748,14.4369261623183,35.3100660398303
"X79_16S",115,140.107142857143,10.7218763250179,155.967030351121,6.66035645564662,2.00748883360836,0.673197494252996,3.05995205793849,22.8784360188012
"X81_16S",81,187.909090909091,44.7582939200951,208.421613358694,8.39433470436423,2.70329854053057,0.840802352446965,6.28149985486978,23.8239010264603
"X83_16S",136,206.8,24.5574991336304,232.151456374551,9.54949420440957,2.96951776432818,0.912819843560413,11.4705001784777,27.8640217882186
"X84_16S",376,517.737704918033,32.8494250537677,553.602478244496,13.1509697273201,3.38349478515229,0.938466823399216,16.2513956737163,58.456254494891
"X85_16S",673,864.722222222222,35.4005230134126,840.178009455045,13.4643971910652,4.93347033022697,0.963204068621062,27.176917733149,203.819544939404
"X86_16S",527,641.808695652174,23.5347820104007,664.548330858117,12.429166657492,4.71599531817234,0.924096610259256,13.1746421789014,177.092972961816
"X87_16S",113,150.84,15.0332982498999,164.231904103273,7.10113454107533,2.55313075407696,0.780963855329757,4.56545654373843,27.6493479207177
"X88_16S",249,364,28.4071441062968,380.144145943088,12.0553438429734,1.34693872439268,0.432907903311988,1.76338200768499,50.4661631948537
"X89_16S",484,720.019417475728,42.2422324000796,739.850232179569,15.6380335379317,3.42592572260844,0.844504253055435,6.43104406165208,140.25018445809
"X90_16S",280,423.181818181818,34.1344537881023,430.7127473152,11.841799797136,3.02042019845074,0.842838326285072,6.36287446145349,76.8172805823758
"X91_16S",239,310.666666666667,20.3000344906509,337.04697662528,10.341496907125,1.86537348458721,0.625525791418066,2.67041087765915,39.861203776417
"X92_16S",171,266.7,27.2026875258852,292.196398133641,10.3916311789361,3.83395959140222,0.920837603029628,12.6322602431337,74.1491382427433
"X93_16S",118,181.75,24.1213655537531,177.842874049028,7.38186490054709,2.50317369047877,0.855512311373585,6.92100489326523,24.7747875089167
"X94_16S",623,766.910891089109,28.8830966052948,772.810772096577,13.6538519435666,3.24170230728039,0.922071923117114,12.8323454138725,101.637889451992
"X95_16S",481,565.085714285714,21.10720628066,565.943400110645,11.5121013517541,2.15886572287837,0.63694866356384,2.75443139754381,64.9355465339764
"X96_16S",351,455.168674698795,23.7625141936448,486.330958925558,11.7938734854356,3.19359819039772,0.859991475069246,7.14242222389376,90.4509919135255
"X97_16S",44,74.6666666666667,16.9374938761502,87.104578313253,5.52178912542373,2.75568954239437,0.847601510564589,6.56174482899857,18.6320303237857
"X98_16S",80,108.05,12.6794089477798,130.472998945998,7.11051844949615,2.35145514267012,0.811120123704778,5.29437026121824,18.644009638068
