	Kingdom	Phylum	Class	Order	Family	Genus	Species
ASV_12244	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12245	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12246	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12247	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12248	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_12249	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12250	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_12251	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12252	NA	NA	NA	NA	NA	NA	NA
ASV_12253	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12254	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_12255	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12256	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12257	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12258	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12259	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_12260	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade III	NA	NA
ASV_12261	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12262	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12263	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12264	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	Sporichthyaceae	NA	NA
ASV_12265	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12266	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12267	NA	NA	NA	NA	NA	NA	NA
ASV_12268	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12269	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12270	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12271	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12272	NA	NA	NA	NA	NA	NA	NA
ASV_12273	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12274	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12275	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12276	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12277	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12278	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade III	NA	NA
ASV_12279	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12280	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12281	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12282	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12283	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12284	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12285	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12286	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12287	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12288	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12289	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12290	Eukaryota	NA	NA	NA	NA	NA	NA
ASV_12291	NA	NA	NA	NA	NA	NA	NA
ASV_12292	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12293	NA	NA	NA	NA	NA	NA	NA
ASV_12294	NA	NA	NA	NA	NA	NA	NA
ASV_12295	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	NA
ASV_12296	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12297	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12298	Bacteria	Firmicutes	Bacilli	Lactobacillales	Listeriaceae	Listeria	NA
ASV_12299	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12300	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12301	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12302	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12303	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12304	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12305	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12306	NA	NA	NA	NA	NA	NA	NA
ASV_12307	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12308	NA	NA	NA	NA	NA	NA	NA
ASV_12309	Bacteria	Bacteroidota	Bacteroidia	Sphingobacteriales	env.OPS 17	NA	NA
ASV_12310	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12311	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12312	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12313	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12314	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12315	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12316	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12317	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter	NA
ASV_12318	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12319	NA	NA	NA	NA	NA	NA	NA
ASV_12320	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12321	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12322	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12323	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12324	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12325	NA	NA	NA	NA	NA	NA	NA
ASV_12326	NA	NA	NA	NA	NA	NA	NA
ASV_12327	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12328	NA	NA	NA	NA	NA	NA	NA
ASV_12329	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12330	NA	NA	NA	NA	NA	NA	NA
ASV_12331	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12332	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12333	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12334	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12335	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12336	NA	NA	NA	NA	NA	NA	NA
ASV_12337	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12338	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12339	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA
ASV_12340	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12341	NA	NA	NA	NA	NA	NA	NA
ASV_12342	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12343	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	NA	NA
ASV_12344	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12345	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
ASV_12346	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12347	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12348	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12349	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12350	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12351	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Chthoniobacterales	Terrimicrobiaceae	Terrimicrobium	NA
ASV_12352	Bacteria	Chloroflexi	Chloroflexia	Thermomicrobiales	Thermomicrobiaceae	NA	NA
ASV_12353	NA	NA	NA	NA	NA	NA	NA
ASV_12354	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12355	NA	NA	NA	NA	NA	NA	NA
ASV_12356	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12357	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12358	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12359	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12360	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12361	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12362	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12363	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12364	NA	NA	NA	NA	NA	NA	NA
ASV_12365	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12366	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12367	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12368	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12369	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12370	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12371	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12372	Bacteria	Firmicutes	Bacilli	Erysipelotrichales	Erysipelotrichaceae	Allobaculum	stercoricanis
ASV_12373	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12374	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12375	NA	NA	NA	NA	NA	NA	NA
ASV_12376	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12377	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12378	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12379	NA	NA	NA	NA	NA	NA	NA
ASV_12380	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12381	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12382	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12383	NA	NA	NA	NA	NA	NA	NA
ASV_12384	NA	NA	NA	NA	NA	NA	NA
ASV_12385	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12386	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12387	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12388	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12389	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12390	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12391	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12392	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12393	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12394	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12395	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12396	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12397	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12398	NA	NA	NA	NA	NA	NA	NA
ASV_12399	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12400	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12401	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12402	NA	NA	NA	NA	NA	NA	NA
ASV_12403	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12404	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_12405	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12406	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12407	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12408	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12409	NA	NA	NA	NA	NA	NA	NA
ASV_12410	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12411	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12412	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12413	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12414	NA	NA	NA	NA	NA	NA	NA
ASV_12415	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12416	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12417	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12418	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12419	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12420	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12421	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12422	NA	NA	NA	NA	NA	NA	NA
ASV_12423	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12424	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12425	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12426	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12427	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12428	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12429	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12430	NA	NA	NA	NA	NA	NA	NA
ASV_12431	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12432	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12433	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12434	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12435	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12436	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12437	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12438	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12439	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12440	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12441	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12442	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12443	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12444	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12445	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12446	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12447	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12448	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12449	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12450	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12451	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12452	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12453	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12454	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12455	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12456	NA	NA	NA	NA	NA	NA	NA
ASV_12457	NA	NA	NA	NA	NA	NA	NA
ASV_12458	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12459	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12460	NA	NA	NA	NA	NA	NA	NA
ASV_12461	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12462	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12463	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12464	NA	NA	NA	NA	NA	NA	NA
ASV_12465	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12466	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12467	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12468	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12469	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12470	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12471	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12472	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12473	NA	NA	NA	NA	NA	NA	NA
ASV_12474	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	NA	NA
ASV_12475	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12476	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12477	NA	NA	NA	NA	NA	NA	NA
ASV_12478	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12479	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12480	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12481	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12482	NA	NA	NA	NA	NA	NA	NA
ASV_12483	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12484	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
ASV_12485	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12486	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12487	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12488	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12489	NA	NA	NA	NA	NA	NA	NA
ASV_12490	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12491	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12492	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_12493	NA	NA	NA	NA	NA	NA	NA
ASV_12494	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12495	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12496	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12497	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12498	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12499	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12500	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12501	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12502	NA	NA	NA	NA	NA	NA	NA
ASV_12503	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12504	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12505	NA	NA	NA	NA	NA	NA	NA
ASV_12506	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12507	NA	NA	NA	NA	NA	NA	NA
ASV_12508	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12509	Bacteria	Cyanobacteria	Cyanobacteriia	Chloroplast	NA	NA	NA
ASV_12510	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12511	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12512	NA	NA	NA	NA	NA	NA	NA
ASV_12513	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12514	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12515	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12516	NA	NA	NA	NA	NA	NA	NA
ASV_12517	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12518	NA	NA	NA	NA	NA	NA	NA
ASV_12519	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12520	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12521	Bacteria	Proteobacteria	Alphaproteobacteria	SAR11 clade	Clade III	NA	NA
ASV_12522	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12523	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12524	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12525	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12526	NA	NA	NA	NA	NA	NA	NA
ASV_12527	NA	NA	NA	NA	NA	NA	NA
ASV_12528	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12529	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12530	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	Undibacterium	NA
ASV_12531	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12532	NA	NA	NA	NA	NA	NA	NA
ASV_12533	NA	NA	NA	NA	NA	NA	NA
ASV_12534	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12535	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12536	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Dinghuibacter	NA
ASV_12537	NA	NA	NA	NA	NA	NA	NA
ASV_12538	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12539	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12540	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12541	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	NA	NA	NA
ASV_12542	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12543	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12544	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12545	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12546	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12547	NA	NA	NA	NA	NA	NA	NA
ASV_12548	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12549	NA	NA	NA	NA	NA	NA	NA
ASV_12550	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12551	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12552	NA	NA	NA	NA	NA	NA	NA
ASV_12553	NA	NA	NA	NA	NA	NA	NA
ASV_12554	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12555	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12556	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12557	NA	NA	NA	NA	NA	NA	NA
ASV_12558	NA	NA	NA	NA	NA	NA	NA
ASV_12559	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12560	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	NA
ASV_12561	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12562	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12563	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12564	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12565	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12566	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12567	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12568	NA	NA	NA	NA	NA	NA	NA
ASV_12569	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12570	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_12571	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12572	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12573	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12574	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12575	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12576	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12577	NA	NA	NA	NA	NA	NA	NA
ASV_12578	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12579	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12580	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12581	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12582	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12583	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12584	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12585	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12586	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12587	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12588	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12589	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12590	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12591	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12592	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12593	NA	NA	NA	NA	NA	NA	NA
ASV_12594	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12595	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12596	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12597	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12598	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12599	NA	NA	NA	NA	NA	NA	NA
ASV_12600	NA	NA	NA	NA	NA	NA	NA
ASV_12601	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12602	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12603	NA	NA	NA	NA	NA	NA	NA
ASV_12604	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12605	Bacteria	Proteobacteria	NA	NA	NA	NA	NA
ASV_12606	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12607	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Mitochondria	NA	NA
ASV_12608	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12609	Bacteria	Proteobacteria	Alphaproteobacteria	NA	NA	NA	NA
ASV_12610	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12611	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12612	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12613	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12614	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12615	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12616	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12617	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12618	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12619	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12620	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12621	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12622	NA	NA	NA	NA	NA	NA	NA
ASV_12623	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12624	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12625	Bacteria	NA	NA	NA	NA	NA	NA
ASV_12626	NA	NA	NA	NA	NA	NA	NA
ASV_12627	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Paucibacter	NA
ASV_12628	Bacteria	NA	NA	NA	NA	NA	NA
